组	旧事实	新事实	载体	原文
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/decisions/08-核心索引结构.md:199	**射程**：**唯一性的射程是一条已发布历史内**——每个容器号都是某条记录首次插入时的 inode 号；号在回退之后可以重发，所以同一棵树里两个容器可以同号，分开它们的是容器出生代（右半的出生代 = 触发分裂那次发布的 txg，而回退之后每一个新 txg 都严格大于每个已发布的 txg，D23（journal 的角色与格式） 已定项 14），同一次发布内「分裂 → 合并 → 再分裂」也造不出同身份两版。跨崩溃不成立：崩溃后 checkpoint 号会被重发，被抛弃那版与重试那版四段逐字相同、内容不同、都在盘上——这与数据单元的五元组、码 2 节点的 (树, 层级, 诞生代号) 是同一种暴露（根记录靠 D16（发布语义） 骑手条款 1 的实例代号分辨，别的单元类靠类身份段里的写序 (实例代号, 事务号) 分辨——容器不单独加实例代号，写序里那 4 字节就是它），常规路径由 D3（空间分配） 已定项 1 的谓词（分配记录）判，扫描重建路径按 C113（扫描重建时多版单元的现行版本判定无输入） 定案的 P2 / P3 规则判。⚠️ **判它安全的依据与树 ID 那条同源**：孤儿与活版的
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/decisions/08-核心索引结构.md:247	**射程**：⚠️ **㊀ 的射程只到「树 ID 不认识」那一半，另一半的处方是相反的**：不认识**统计量标签**那一半由 C71（不认识的统计量标签静默忽略） 管，而它逐字要求「挂载时遇到不认识的统计量标签**必须按 compat_ro 拒绝可写挂载**」——㊀ 不覆盖也不推翻它。两半分得开的机制依据：D5（快照 / 空间记账机制） 已定项 5 的 key 定宽 ⇒ 不认识标签**含义**的写者照样能按固定偏移切出各段；成立的机制是已定项 1「记账条目取幂等完整值」，一条行的值对搬运者不透明也搬得动，而写者不认识那棵树就改不了它 ⇒ 值本来就不变。不搬的代价：D5（快照 / 空间记账机制） 已定项 2「只保留最近 K 代」⇒ 没人重写的行过 K 代消失。⚠️ **暴露面今天很窄**：只有一个统计量带树维（D5（快照 / 空间记账机制） 已定项 4 第 12 项，只为可写头维护）⇒ 不是可写头的树一行都没有；再加一个带树维的统计量，不搬的丢失量就按树数长。⚠️ **㊁ 拒收不丢数据依赖 ④ 的条目自带长度**：条目 EIO 但**位置还在** ⇒ 写者知道「那儿有一棵树我读不了」⇒ 
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/decisions/13-验证路线.md:34	**射程**：refinement 的边际价值只在层 0 枚举取不到的那几维——载荷字节、记录条数 / 段数 / txg 数（含环回绕）、上一条时间线的残留、槽数与设备数；崩溃点那一维层 0 已全量枚举。「校验和过了」在模型里是一个布尔标志，**不许读成 refinement 验了完整性**——与已定项 14 里 D4（校验和位置） 那一行「不许读成『验了 Merkle』」同形，也与 D13（验证路线） 已定项 4 对 CRC32C 碰撞概率的「知情接受」是同一笔账。D13（验证路线） 已定项 4 是 refinement 左边的 `Crash`（模型层的枚举域），不是右边的 `Spec`，拿它当 spec 会让 refinement 恒真。I-6.5（nonce 水位单调） 的形式化撤下；D18（块里携带什么信息） 已定项 14 定了、且 nonce 分配规则（单调计数器 + 预支水位、水位在使用前持久）被立成一条分项之后，这一格重开——重开时它唯一的真优势是 nonce 对 POSIX 不可见，它的 spec 与 O1（内存模型对拍（HashMap 理想文件系统）） 的 model
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/decisions/16-发布语义.md:39	| `df` | 没用过的 + 已释放的 + 活元数据 − 保留池 − 推空最坏残留 − 滞后量；保留池 = 2 × 5 + (B − 1) × c_max = 10 + 7 c_max，残留 = 5 + (B − 2) × c_max = 5 + 6 c_max；滞后量 = 释放代 > max(第 4 新的非空有效根, 环里最旧有效根) 且不是空发布放掉的已释放块 |
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/decisions/16-发布语义.md:52	- **用户知情接受的代价三条**：删掉的空间要再发生 3 次改变用户可见状态的发布才回可分配集合，在那之前 `df` 不把它算空闲、按 `df` 写它是真 ENOSPC；`df` 少报 = 保留池 + 残留 = 15 + 13 c_max（c_max = 5 / 10 时 80 / 145 块）再加滞后量，而滞后量 = 4 × 最近四个窗口的释放量、**没有上界**（一窗删一个 8 块对象时平均约 34 块、最大 44 / 52，一窗删 32 个时 1044 块），删掉 s 字节 `df` 一个字节都不涨；c_max 按现算取，第一版池规模 9 块 ⇒ 保留池 73 块。
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/decisions/16-发布语义.md:258	**欠**：C42（残留记录冒充合法前缀）（上一条时间线留在环里的记录会被下一次恢复当作合法前缀重放）。
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/decisions/18-块里携带什么信息.md:476	| **提交点身份 =（计数, 提交点 hash）**，不只是计数 | **单调计数在回滚 / fsck 之后会重复**，重复之后上一条时间线的残留块会冒充合法块（f2fs 把 checkpoint 的 CRC 塞进 `cp_ver` 高 32 位；UBI 的 `image_seq` 解决同类问题） | **未定** |
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/decisions/23-journal的角色与格式.md:215	- **它补的缺口**：D23（journal 的角色与格式）三条已定项（定长环 / 断号即止 / 全环扫描）**各自成立，凑在一起漏**：定长环的槽位由 `jsn` 决定 ⇒ 断号之后的残留记录不会消失、只会等着被覆盖；而恢复之后从「前缀末 + 1」接着写，**那正好接在残留序列的前面**（已定项 22）。
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/decisions/23-journal的角色与格式.md:224	- E32（上一条时间线的残留）：定长环 + 断号即止 + 从前缀末接着写，残留记录会被下一次恢复接上去重放；两条自然实现各违反一条判据、方向相反——缺口在规范里，不在实现里。
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/decisions/23-journal的角色与格式.md:226	- E39（反向链挡不挡得住残留记录）：开链的全部格子残留为 0 且一条自己的记录都没误杀；误接受率逐档贴住 2⁻ⁿ。
