组	旧事实	新事实	载体	原文
C1	E142（第一个事务的干跑） 的改动计数字段核对方式	E142（第一个事务的干跑） 第十一次跑：改动计数字段 1 → 3 逐字节相减，另加装置↔`crates/` 实装比对	records/2026-09-16-subagent拆分提案.md:724	**判断**：计时器照做的时候没有出现整份重写（E142 执行员跑了 3 小时 48 分，起了 32 次，只在上面两段重写）；35 个 agent 两次调用之间从没空过 5 分钟，用不上它。两次重写都不是计时器失效：一次是前台长等待（照共用约束「不做」一节本该后台跑、起计时器），一次是交回之后隔很久续做。
C1	E142（第一个事务的干跑） 的改动计数字段核对方式	E142（第一个事务的干跑） 第十一次跑：改动计数字段 1 → 3 逐字节相减，另加装置↔`crates/` 实装比对	records/2026-09-16-subagent拆分提案.md:730	| 前台用法（没加 `run_in_background`，卡满 120 秒被转后台） | 22 次，全在 E142 执行员；等于一个 2 分钟的阻塞等待，之后那次调用合计 115.7 万；没有计时器它会换别的办法等，省没省看不出来，不算进节省 |
C1	E142（第一个事务的干跑） 的改动计数字段核对方式	E142（第一个事务的干跑） 第十一次跑：改动计数字段 1 → 3 逐字节相减，另加装置↔`crates/` 实装比对	records/2026-09-16-总审核回扫核查.md:16	| 已修 | 2 | 第 2 条（D22（单元原子性怎么合成） 已定项 9「仍欠」）、第 29 条（E142（第一个事务的干跑） 正文的过期值与变异清单缺 M21） |
C1	E142（第一个事务的干跑） 的改动计数字段核对方式	E142（第一个事务的干跑） 第十一次跑：改动计数字段 1 → 3 逐字节相减，另加装置↔`crates/` 实装比对	records/2026-09-16-总审核回扫核查.md:52	| 三（journal 第一版零作用） | **前提已不成立**：D23（journal 的角色与格式） 已定项 15 加新根段之后，E142（第一个事务的干跑） 报 `differing_states=3`，不再是 0 | 提议要的那条会红的检查零落点，落 C353（journal 在恢复路径上的承重没有会红的检查） |
C2	E152（按里程碑对比六家文件系统的文件性能） 还没有第二个事务的对比结论、冷恢复读量的说法是「整环读 + 81 次」	E155 新立并跑完四段；E152 第三、四次正式跑（second-transaction 模式）；E153 跑到第五段、E154 跑到第四段；E152 冷恢复读量说法改正	.claude/agent-common.md:41	**结束本轮去等之前，再用 `run_in_background` 起一次 `bash research/scripts/cache-keepalive.sh`**：它 230 秒后退出，那条完成通知把你叫醒。被它叫醒就看一眼等的东西跑完没有：没跑完再起一次、结束本轮接着等，跑完了接着干、不用再起。自己已经交回或被停的不用管。预计单段要等 15 分钟以上的（层 0 全量、E152（按里程碑对比六家文件系统的文件性能） 那类），不起计时器。
C2	E152（按里程碑对比六家文件系统的文件性能） 还没有第二个事务的对比结论、冷恢复读量的说法是「整环读 + 81 次」	E155 新立并跑完四段；E152 第三、四次正式跑（second-transaction 模式）；E153 跑到第五段、E154 跑到第四段；E152 冷恢复读量说法改正	.claude/kb/experiments.md:170	| E152（按里程碑对比六家文件系统的文件性能） | 已跑（2026-09-15 两次正式跑：单盘与两盘镜像各 5 轮；2026-09-17 第三次、第四次只重跑 singlefs 一臂各 5 轮；22 单测 / 16 条变异全抓） | 六家基线：顺序读写 ext4 / XFS / F2FS 与裸盘同档，OpenZFS 4K 随机读是裸盘的 4.5%（块层放大 32 倍）；singlefs 在里程碑「第一个事务」上只比得了三维，冷挂载差得最多：冷恢复 7 898 ms、两盘读 1 610 932 224 字节（整环扫描 journal），ext4 冷挂载 1.406 ms；和两盘镜像的六家同配置比，冷恢复 8 293 ms 对 OpenZFS mirror 6 125 ms、ext4（md raid1）1.66 ms；里程碑「第二个事务」上发布 B 与镜像六家比，写字节 344 576、块层写请求 26、每次 6.6 ms 三项七家垫底（是六家里最重的 Btrfs raid1 的 1.71 / 1.86 / 3.0 倍），字节 76% 是七个元数据单元、19% 是 32 KiB 数据
C2	E152（按里程碑对比六家文件系统的文件性能） 还没有第二个事务的对比结论、冷恢复读量的说法是「整环读 + 81 次」	E155 新立并跑完四段；E152 第三、四次正式跑（second-transaction 模式）；E153 跑到第五段、E154 跑到第四段；E152 冷恢复读量说法改正	.claude/kb/experiments/152-按里程碑对比六家文件系统的文件性能.md:1	## E152 按里程碑对比六家文件系统的文件性能 —— 已跑（2026-09-15 两次正式跑：单盘八个配置 5 轮 40 次一次过；两盘镜像八个配置 5 轮 41 次，一次因脚本中途被改而重跑；2026-09-17 第三次、第四次只重跑 singlefs 一臂，各 5 轮一次过，同日补与镜像六家的对比结论；22 单测 / 16 条变异全抓）
C2	E152（按里程碑对比六家文件系统的文件性能） 还没有第二个事务的对比结论、冷恢复读量的说法是「整环读 + 81 次」	E155 新立并跑完四段；E152 第三、四次正式跑（second-transaction 模式）；E153 跑到第五段、E154 跑到第四段；E152 冷恢复读量说法改正	.claude/kb/experiments/152-按里程碑对比六家文件系统的文件性能.md:20	E152_CONFIGURATIONS="raw-md ext4-md xfs-md f2fs-md btrfs-raid1 bcachefs-replicas2 zfs-mirror singlefs" \
C2	E152（按里程碑对比六家文件系统的文件性能） 还没有第二个事务的对比结论、冷恢复读量的说法是「整环读 + 81 次」	E155 新立并跑完四段；E152 第三、四次正式跑（second-transaction 模式）；E153 跑到第五段、E154 跑到第四段；E152 冷恢复读量说法改正	.claude/kb/experiments/152-按里程碑对比六家文件系统的文件性能.md:22	E152_ROUNDS=1 E152_CONFIGURATIONS="ext4" bash research/scripts/e152-run.sh <产物>              # 冒烟
C2	E152（按里程碑对比六家文件系统的文件性能） 还没有第二个事务的对比结论、冷恢复读量的说法是「整环读 + 81 次」	E155 新立并跑完四段；E152 第三、四次正式跑（second-transaction 模式）；E153 跑到第五段、E154 跑到第四段；E152 冷恢复读量说法改正	.claude/kb/experiments/152-按里程碑对比六家文件系统的文件性能.md:23	E152_CONFIGURATIONS=singlefs bash research/scripts/e152-run.sh research/results/e152-file-system-benchmark-second-transaction-<日期>.out   # 里程碑之后只重跑 singlefs 一臂
C2	E152（按里程碑对比六家文件系统的文件性能） 还没有第二个事务的对比结论、冷恢复读量的说法是「整环读 + 81 次」	E155 新立并跑完四段；E152 第三、四次正式跑（second-transaction 模式）；E153 跑到第五段、E154 跑到第四段；E152 冷恢复读量说法改正	.claude/kb/experiments/152-按里程碑对比六家文件系统的文件性能.md:80	E152RUN configuration=ext4-md round=1 attempt=1 host_load1=2.26 vm_exit=2
C2	E152（按里程碑对比六家文件系统的文件性能） 还没有第二个事务的对比结论、冷恢复读量的说法是「整环读 + 81 次」	E155 新立并跑完四段；E152 第三、四次正式跑（second-transaction 模式）；E153 跑到第五段、E154 跑到第四段；E152 冷恢复读量说法改正	.claude/kb/experiments/152-按里程碑对比六家文件系统的文件性能.md:179	- 六家里 Btrfs、Bcachefs、OpenZFS 也是写时复制（外部事实，未在本项目验证），同一台测试台上后两家每次只写 14 592 与 8 192 字节；由此推：写时复制这个做法本身不要求每次 fsync 写几十万字节（推论，没走三方论证）。它们这 8–15 KiB 写的是什么，E152（按里程碑对比六家文件系统的文件性能） 到 2026-09-17 为止没量。
C2	E152（按里程碑对比六家文件系统的文件性能） 还没有第二个事务的对比结论、冷恢复读量的说法是「整环读 + 81 次」	E155 新立并跑完四段；E152 第三、四次正式跑（second-transaction 模式）；E153 跑到第五段、E154 跑到第四段；E152 冷恢复读量说法改正	.claude/kb/layout/02-second-txn.md:17	## E152（按里程碑对比六家文件系统的文件性能） 第三次跑量到的（2026-09-17）
C2	E152（按里程碑对比六家文件系统的文件性能） 还没有第二个事务的对比结论、冷恢复读量的说法是「整环读 + 81 次」	E155 新立并跑完四段；E152 第三、四次正式跑（second-transaction 模式）；E153 跑到第五段、E154 跑到第四段；E152 冷恢复读量说法改正	.claude/kb/milestone/02-second-txn.md:24	**主线到步 7 为止，另有三项增补**（增补 1、增补 2 2026-09-17 重开计划时加，增补 3 2026-09-18 用户加），出口是步 6 的验收、步 7 的性能表、增补 1 到增补 3 的验收；主线之外还有四条与它并行的线（「与主线并行的四条线」那一节，2026-09-16 用户指示按 E152（按里程碑对比六家文件系统的文件性能） 缺的能力补、先不优化），它们各自的验收也在出口里。**不在里面**：目录与 POSIX 面、FUSE（2026-09-16 用户定案不进、留给下一个里程碑；E152（按里程碑对比六家文件系统的文件性能） 的元数据那一维因此只能按 inode 计、写明不可比）、
C2	E152（按里程碑对比六家文件系统的文件性能） 还没有第二个事务的对比结论、冷恢复读量的说法是「整环读 + 81 次」	E155 新立并跑完四段；E152 第三、四次正式跑（second-transaction 模式）；E153 跑到第五段、E154 跑到第四段；E152 冷恢复读量说法改正	.claude/kb/milestone/02-second-txn.md:245	**现状（2026-09-17 跑完）**：E152（按里程碑对比六家文件系统的文件性能） 第三次正式跑只重跑 singlefs 一臂（配置只选 singlefs，命令在实验页的复跑命令里；真设备二进制的 `second-transaction` 模式：第一个事务之后同一个进程里再覆盖写一次、冷重开读回第二版；跑前登记第十二节写死判据），5 轮一次过、判据全中：发布 B 两盘合计 21 次写调用（来宾块层记 26 次写请求：每道屏障与每次 FUA 各多记一次）、344 576 字节、4 次屏障、1 次 FUA，段序列 16+2+1+2，与第一个事务一字节不差；汇总行里第二个事务的挂钟 5 轮中位 5.08 ms（离散 186%）是外层按输出行到达时刻切的、混进了打印积压，二进制自己计的发布 B 5 轮中位 6.14 ms；冷恢复 7 893 ms、两盘读 1 610 981 376 字节（整环扫描没动）。产物 `research/results/e152-file-system-benchmark-second-transaction-2026-09-17.out`；表与结论在 `re
C2	E152（按里程碑对比六家文件系统的文件性能） 还没有第二个事务的对比结论、冷恢复读量的说法是「整环读 + 81 次」	E155 新立并跑完四段；E152 第三、四次正式跑（second-transaction 模式）；E153 跑到第五段、E154 跑到第四段；E152 冷恢复读量说法改正	.claude/kb/milestone/02-second-txn.md:247	**设想实现**：给 singlefs 重跑 E152（按里程碑对比六家文件系统的文件性能）（`research/scripts/e152-run.sh`，配置只选 singlefs 那一臂，命令照 [perf-by-milestone.md](../../../research/perf-by-milestone.md)「以后的里程碑怎么往下接」那一句），
C2	E152（按里程碑对比六家文件系统的文件性能） 还没有第二个事务的对比结论、冷恢复读量的说法是「整环读 + 81 次」	E155 新立并跑完四段；E152 第三、四次正式跑（second-transaction 模式）；E153 跑到第五段、E154 跑到第四段；E152 冷恢复读量说法改正	.claude/kb/milestone/02-second-txn.md:252	- E152（按里程碑对比六家文件系统的文件性能） 的 singlefs 臂今天量的是「所有树第一次落盘的那一个事务」；第二次写要量 B 的写数与字节数，与六家「刚格式化之后的第二次写」对。
C2	E152（按里程碑对比六家文件系统的文件性能） 还没有第二个事务的对比结论、冷恢复读量的说法是「整环读 + 81 次」	E155 新立并跑完四段；E152 第三、四次正式跑（second-transaction 模式）；E153 跑到第五段、E154 跑到第四段；E152 冷恢复读量说法改正	.claude/kb/milestone/02-second-txn.md:266	**现状（2026-09-17 立；同日开工）**：第 1 件已交回：发布路径按 12 种结构报每次发布的写调用与写字节（`crates/singlefs-core/src/write_accounting.rs`），真设备二进制每段窗口与设备一层计数比对，发布 B 两盘合计 21 次写调用 / 344 576 字节按种类拆开与算术逐项相同；代码三方第一轮打中失败路径那一格（收口表第 20b 行）；第 3 件交回，报告入库 `research/prompts/m2-s1-prior-art-report.md`（三家的 fsync 都只写日志或意图日志，主树只在周期提交时落盘，本机能查源码的三家里没有一家每次 fsync 写脏叶加全部祖先加根；读源码，没实测，未在本项目验证）；第 2 件：岔路单 `research/prompts/m2-s1-forks.md`（五行），跑前登记 `research/prompts/e155-preregistration.md`，实验 E155（每次持久化的写量：三种 fsync 形态与反事实上界） 第一、二段已跑（岔路单第 1 行够判）：甲与乙每次
